Zeit,Temperatur Min,Temperatur Max,Temperatur,Luftfeuchtigkeit,Niederschlag,Niederschlagsart,Bedeckung,Sonnenscheindauer,Datum,Kategorie
1960-10-23T23:00Z,7.4,15.3,10.96,87.71,0,,5.75,114,1960/10/24,Overcast
1960-10-24T23:00Z,6.4,14.8,9.49,92.38,0,,0.75,246,1960/10/25,Clear
1960-10-25T23:00Z,7.2,11.3,9.87,86.67,0,,5.63,0,1960/10/26,Overcast
1960-10-26T23:00Z,6.1,12.6,9.7,74.63,0,,3,300,1960/10/27,Clear
1960-10-27T23:00Z,1.2,13.4,7.71,82.96,0,,2.5,258,1960/10/28,Clear
1960-10-28T23:00Z,8.8,17.1,11.3,79.08,0,,4.38,156,1960/10/29,Partially cloudy
1960-10-29T23:00Z,8.2,10.4,9.15,87.04,0,,7.88,0,1960/10/30,Overcast
1960-10-30T23:00Z,8.2,10.3,9.3,88.46,0,,6.43,0,1960/10/31,Overcast
1960-10-31T23:00Z,7.6,12,9.22,90.21,0,,7.38,0,1960/11/01,Overcast
1960-11-01T23:00Z,8.3,13.6,11.82,64.04,0,,2.25,444,1960/11/02,Clear
1960-11-02T23:00Z,5.4,15.2,10.2,61.33,0,,4.63,318,1960/11/03,Partially cloudy
1960-11-03T23:00Z,8.4,14.4,10.56,66.75,0,,7,30,1960/11/04,Overcast
1960-11-04T23:00Z,6.8,8.9,7.78,80.75,0,,6.75,0,1960/11/05,Overcast
1960-11-05T23:00Z,5.2,7.4,6.54,88,0,,7.38,12,1960/11/06,Overcast
1960-11-06T23:00Z,2.7,7.4,5.55,85.29,0,,6.88,66,1960/11/07,Overcast
1960-11-07T23:00Z,-1.9,5.4,1.36,84.21,0,,3.38,282,1960/11/08,Clear
1960-11-08T23:00Z,-4.5,4.2,-0.53,81.38,0,,3.25,288,1960/11/09,Clear
1960-11-09T23:00Z,-2.2,6,1.87,88.88,0,,4.63,144,1960/11/10,Partially cloudy
1960-11-10T23:00Z,3.9,11.4,7.05,85.96,0,,6.25,246,1960/11/11,Partially cloudy
1960-11-11T23:00Z,3.2,7.1,5.26,93.38,0,,5.63,18,1960/11/12,Overcast
1960-11-12T23:00Z,5.1,10.1,7.55,83.42,0,,6.88,102,1960/11/13,Overcast
1960-11-13T23:00Z,4.3,11.3,7.58,80.17,0,,5.25,222,1960/11/14,Partially cloudy
1960-11-14T23:00Z,7,10.3,8.52,85.92,0,,7.38,0,1960/11/15,Overcast
1960-11-15T23:00Z,3.4,9.2,7.17,80.42,0,,5.75,300,1960/11/16,Partially cloudy
1960-11-16T23:00Z,-0.8,5.7,2.88,88.79,0,,4.5,12,1960/11/17,Overcast
1960-11-17T23:00Z,4.2,7.9,6.44,77.13,0,,4.25,246,1960/11/18,Partially cloudy
1960-11-18T23:00Z,2.7,6.9,5.04,90.5,0,,4.75,0,1960/11/19,Overcast
1960-11-19T23:00Z,5.3,7.9,6.69,80.58,0,,7,18,1960/11/20,Overcast
1960-11-20T23:00Z,2.2,7.4,5.26,79.88,0,,5.75,0,1960/11/21,Overcast
1960-11-21T23:00Z,4,8.8,6.15,80.42,0,,5.88,72,1960/11/22,Overcast
1960-11-22T23:00Z,3.2,8.2,5.74,91.75,0,,7.5,0,1960/11/23,Overcast
1960-11-23T23:00Z,5.6,9,7.29,82.63,0,,6.63,120,1960/11/24,Overcast
1960-11-24T23:00Z,5.9,11.5,8.5,84.92,0,,7,0,1960/11/25,Overcast
1960-11-25T23:00Z,8.4,14.1,11.88,73.54,0,,6.13,276,1960/11/26,Partially cloudy
1960-11-26T23:00Z,8.3,13.1,10.22,79.71,0,,6.38,84,1960/11/27,Overcast
1960-11-27T23:00Z,-0.1,9,5.25,82.71,0,,5.63,246,1960/11/28,Partially cloudy
1960-11-28T23:00Z,-0.2,4.2,2.18,88.79,0,,4.5,114,1960/11/29,Overcast
1960-11-29T23:00Z,1.9,9.2,5.36,81.88,0,,5.63,324,1960/11/30,Partially cloudy
1960-11-30T23:00Z,-1.6,9.1,2.55,87.88,0,,1.88,432,1960/12/01,Clear
1960-12-01T23:00Z,-2.8,7.9,2.41,83.29,0,,5.25,48,1960/12/02,Overcast
1960-12-02T23:00Z,6.3,8.6,7.22,76.88,0,,7,84,1960/12/03,Overcast
1960-12-03T23:00Z,6.6,12.2,9.55,70.58,0,,7.88,0,1960/12/04,Overcast
1960-12-04T23:00Z,4.9,7,6.21,87.13,0,,7.88,0,1960/12/05,Overcast
1960-12-05T23:00Z,4.6,8.1,5.92,86.21,0,,7.75,18,1960/12/06,Overcast
1960-12-06T23:00Z,1.8,6.4,4.57,86.42,0,,7,0,1960/12/07,Overcast
1960-12-07T23:00Z,-1.4,1.3,-0.24,92.79,0,,2.13,0,1960/12/08,Clear
1960-12-08T23:00Z,-1,2,1.3,88.83,0,,8,0,1960/12/09,Overcast
1960-12-09T23:00Z,-0.5,1.7,0.33,91.63,0,,8,0,1960/12/10,Overcast
1960-12-10T23:00Z,-0.7,0.2,-0.21,85.04,0,,7.88,0,1960/12/11,Overcast
1960-12-11T23:00Z,-3.6,-0.4,-1.78,76.75,0,,5,138,1960/12/12,Partially cloudy
1960-12-12T23:00Z,-5.7,-2.6,-3.87,82.71,0,,4.88,12,1960/12/13,Overcast
1960-12-13T23:00Z,-2.7,-1.2,-2.06,89.67,0,,8,0,1960/12/14,Overcast
1960-12-14T23:00Z,-2.3,1.7,-0.24,87.25,0,,8,0,1960/12/15,Overcast
1960-12-15T23:00Z,-0.1,1.2,0.66,87.54,0,,8,0,1960/12/16,Overcast
1960-12-16T23:00Z,-1.3,-0.5,-0.91,89.25,0,,8,0,1960/12/17,Overcast
1960-12-17T23:00Z,-1.3,0.4,-0.58,89.63,0,,8,0,1960/12/18,Overcast
1960-12-18T23:00Z,-1.9,2.3,-0.21,88.83,0,,8,0,1960/12/19,Overcast
1960-12-19T23:00Z,1.1,3.7,2.08,91,0,,7.38,48,1960/12/20,Overcast
1960-12-20T23:00Z,0.6,2,1.33,90.33,0,,6.88,0,1960/12/21,Overcast
1960-12-21T23:00Z,0,2.1,0.98,88.92,0,,7.38,0,1960/12/22,Overcast
1960-12-22T23:00Z,-0.3,1.1,0.33,85.75,0,,6.75,18,1960/12/23,Overcast
1960-12-23T23:00Z,-4.6,-0.3,-3.01,92.13,0,,3,0,1960/12/24,Clear
1960-12-24T23:00Z,-4.4,0,-2.11,83.08,0,,7.63,72,1960/12/25,Overcast
1960-12-25T23:00Z,-1.3,3.9,0.78,74.25,0,,6.5,312,1960/12/26,Partially cloudy
1960-12-26T23:00Z,1.2,4.8,2.7,88.63,0,,7,84,1960/12/27,Overcast
1960-12-27T23:00Z,0.3,1.7,0.86,93.92,0,,4.63,0,1960/12/28,Overcast
1960-12-28T23:00Z,-1.1,0.2,-0.43,85.88,0,,7,0,1960/12/29,Overcast
1960-12-29T23:00Z,-2.9,0.8,-0.85,81.63,0,,5,234,1960/12/30,Partially cloudy
1960-12-30T23:00Z,-3.1,1.9,-0.4,90.04,0,,6.38,6,1960/12/31,Overcast
1960-12-31T23:00Z,0.5,2.5,1.41,90.33,0,,7.83,0,1961/01/01,Overcast
1961-01-01T23:00Z,0.5,2.9,1.29,89,0,,7.5,96,1961/01/02,Overcast
1961-01-02T23:00Z,2.6,6.9,4.33,84.88,0,,7.88,0,1961/01/03,Overcast
1961-01-03T23:00Z,1.3,4.6,2.7,82.79,0,,6.25,36,1961/01/04,Overcast
1961-01-04T23:00Z,1.2,4,2.73,80.96,0,,6,108,1961/01/05,Overcast
1961-01-05T23:00Z,-0.3,2.5,1.16,80.88,0,,7.13,0,1961/01/06,Overcast
1961-01-06T23:00Z,1.8,4.3,2.74,87.75,0,,7.13,84,1961/01/07,Overcast
1961-01-07T23:00Z,0.7,4.2,2.29,88.71,0,,6,0,1961/01/08,Overcast
1961-01-08T23:00Z,1.3,4.1,2.94,90.58,0,,6.88,0,1961/01/09,Overcast
1961-01-09T23:00Z,1.2,4.1,2.27,84.25,0,,5.75,0,1961/01/10,Overcast
1961-01-10T23:00Z,-2.6,3.1,0.78,87.79,0,,6.5,0,1961/01/11,Overcast
1961-01-11T23:00Z,-5.8,0.1,-3.08,85.04,0,,0.38,378,1961/01/12,Clear
1961-01-12T23:00Z,-7,-1.2,-3.99,88.75,0,,2.25,90,1961/01/13,Clear
1961-01-13T23:00Z,-3.6,1.5,-1.75,92.58,0,,6.25,0,1961/01/14,Overcast
1961-01-14T23:00Z,-0.6,1.6,0.82,79.13,0,,5.88,0,1961/01/15,Overcast
1961-01-15T23:00Z,-3.5,2.3,-1.07,60.04,0,,0.5,474,1961/01/16,Clear
1961-01-16T23:00Z,-8,-1,-4.28,74.42,0,,0.38,378,1961/01/17,Clear
1961-01-17T23:00Z,-9,-2.7,-6.37,69.25,0,,0,450,1961/01/18,Clear
1961-01-18T23:00Z,-11.6,-4.2,-8.27,71.25,0,,0.13,456,1961/01/19,Clear
1961-01-19T23:00Z,-12,-4.7,-8.31,89.04,0,,4.88,24,1961/01/20,Overcast
1961-01-20T23:00Z,-4.7,0.2,-2.32,93.29,0,,7.88,0,1961/01/21,Overcast
1961-01-21T23:00Z,-2.3,1.4,-0.3,88.92,0,,7.13,0,1961/01/22,Overcast
1961-01-22T23:00Z,-1.1,0.6,-0.35,92.38,0,,5.75,0,1961/01/23,Overcast
1961-01-23T23:00Z,-1.8,-0.4,-1.09,91.71,0,,8,0,1961/01/24,Overcast
1961-01-24T23:00Z,-5.1,-2,-3.14,85.04,0,,6.88,0,1961/01/25,Overcast
1961-01-25T23:00Z,-7.5,-3.8,-5.22,73.5,0,,7.88,0,1961/01/26,Overcast
1961-01-26T23:00Z,-13.1,-3.4,-7.82,83.92,0,,5,0,1961/01/27,Overcast
1961-01-27T23:00Z,-5,1.6,-2.68,85.21,0,,7.75,66,1961/01/28,Overcast
1961-01-28T23:00Z,4,6.8,5.31,68.46,0,,6.25,108,1961/01/29,Overcast
1961-01-29T23:00Z,4.4,7.4,6.32,77.88,0,,7.63,0,1961/01/30,Overcast
1961-01-30T23:00Z,3.3,10.1,7.42,79.04,0,,6.38,228,1961/01/31,Partially cloudy
1961-01-31T23:00Z,1.9,5.5,3.74,80.08,0,,7.38,156,1961/02/01,Partially cloudy
1961-02-01T23:00Z,0.5,4.5,2,87.83,0,,7.13,0,1961/02/02,Overcast
1961-02-02T23:00Z,0,4.1,1.5,86.63,0,,5.13,108,1961/02/03,Overcast
1961-02-03T23:00Z,-0.5,3,0.92,83.63,0,,6.38,0,1961/02/04,Overcast
1961-02-04T23:00Z,0.1,3,1.45,72.92,0,,7.25,126,1961/02/05,Partially cloudy
1961-02-05T23:00Z,0.5,9.6,5.51,84.38,0,,6.25,6,1961/02/06,Overcast
1961-02-06T23:00Z,3.7,6.5,4.74,78.79,0,,5.75,186,1961/02/07,Partially cloudy
1961-02-07T23:00Z,3.6,6.5,4.95,79.83,0,,6.63,42,1961/02/08,Overcast
1961-02-08T23:00Z,5.5,10.3,7.25,80.17,0,,7.38,36,1961/02/09,Overcast
1961-02-09T23:00Z,3.8,6.9,5.63,71.29,0,,6.13,258,1961/02/10,Partially cloudy
1961-02-10T23:00Z,2.5,7.6,5.04,82.08,0,,6.25,18,1961/02/11,Overcast
1961-02-11T23:00Z,3.8,7.4,5.73,75.17,0,,6.38,234,1961/02/12,Partially cloudy
1961-02-12T23:00Z,4.5,8,6.35,88.21,0,,8,0,1961/02/13,Overcast
1961-02-13T23:00Z,3.1,11.3,6.87,86.17,0,,4.38,456,1961/02/14,Partially cloudy
1961-02-14T23:00Z,0.6,3,2.08,90.75,0,,0.13,0,1961/02/15,Clear
1961-02-15T23:00Z,2.2,3,2.67,91.08,0,,-1,0,1961/02/16,Clear
1961-02-16T23:00Z,1.3,3.8,2.8,89.5,0,,3.5,0,1961/02/17,Clear
1961-02-17T23:00Z,1.5,3.7,2.5,91.83,0,,5.75,0,1961/02/18,Overcast
1961-02-18T23:00Z,1.4,8.7,5.43,83.75,0,,4.63,120,1961/02/19,Overcast
1961-02-19T23:00Z,-0.9,8.3,3.23,90.17,0,,-0.25,252,1961/02/20,Clear
1961-02-20T23:00Z,0.3,6.4,2.97,87.88,0,,2.63,174,1961/02/21,Clear
1961-02-21T23:00Z,0.1,9.5,4.2,80.33,0,,3,474,1961/02/22,Clear
1961-02-22T23:00Z,-1.6,3.8,1.07,93.04,0,,2.13,42,1961/02/23,Clear
1961-02-23T23:00Z,0.3,12.7,5.75,77.13,0,,5.38,294,1961/02/24,Partially cloudy
1961-02-24T23:00Z,1.2,14.4,7.3,70.21,0,,2,504,1961/02/25,Clear
1961-02-25T23:00Z,3.2,16.2,8.79,79.08,0,,4.63,426,1961/02/26,Partially cloudy
1961-02-26T23:00Z,8.2,16.4,12.4,73.71,0,,7,144,1961/02/27,Partially cloudy
1961-02-27T23:00Z,3.1,14.2,8.61,76.96,0,,6.75,30,1961/02/28,Overcast
1961-02-28T23:00Z,2.1,6.8,4.47,86.58,0,,6.75,306,1961/03/01,Partially cloudy
1961-03-01T23:00Z,1.6,7.4,5.02,81.58,0,,6,72,1961/03/02,Overcast
1961-03-02T23:00Z,4.4,8.5,6.16,87.13,0,,6.75,204,1961/03/03,Partially cloudy
1961-03-03T23:00Z,-1.4,9.8,3.69,79.46,0,,0.38,408,1961/03/04,Clear
1961-03-04T23:00Z,-1.9,13.1,4.95,76.13,0,,1,522,1961/03/05,Clear
1961-03-05T23:00Z,-1,15,6.32,74.58,0,,1.75,462,1961/03/06,Clear
1961-03-06T23:00Z,-0.2,16.4,7.4,71.75,0,,0.88,558,1961/03/07,Clear
1961-03-07T23:00Z,-0.2,16.4,7.71,68.25,0,,0.63,582,1961/03/08,Clear
1961-03-08T23:00Z,0,17.4,8.59,66.83,0,,0,594,1961/03/09,Clear
1961-03-09T23:00Z,0.8,17.4,9.2,65.54,0,,0.75,528,1961/03/10,Clear
1961-03-10T23:00Z,6.5,13.2,9.71,65.58,0,,5.25,330,1961/03/11,Partially cloudy
1961-03-11T23:00Z,2,14.8,9.14,68.17,0,,3.5,450,1961/03/12,Clear
1961-03-12T23:00Z,9.3,12.1,10.18,82.54,0,,8,0,1961/03/13,Overcast
1961-03-13T23:00Z,7.9,11,9.58,81.21,0,,8,0,1961/03/14,Overcast
1961-03-14T23:00Z,6.3,13.2,9.96,79.83,0,,5.75,96,1961/03/15,Overcast
1961-03-15T23:00Z,1.2,18.9,9.81,66.67,0,,0.25,522,1961/03/16,Clear
1961-03-16T23:00Z,2.1,21.1,11.93,56.71,0,,1.13,594,1961/03/17,Clear
1961-03-17T23:00Z,3.1,13.7,9.17,73.21,0,,4.63,48,1961/03/18,Overcast
1961-03-18T23:00Z,0.6,7,3.41,72.96,0,,4.25,252,1961/03/19,Partially cloudy
1961-03-19T23:00Z,-1.3,5.5,2.29,70.63,0,,4.13,468,1961/03/20,Partially cloudy
1961-03-20T23:00Z,0.6,6.9,2.77,79.42,0,,6.5,264,1961/03/21,Partially cloudy
1961-03-21T23:00Z,-2,4.7,1.78,71.96,0,,4.5,402,1961/03/22,Partially cloudy
1961-03-22T23:00Z,3.9,7.7,5.88,83.17,0,,7.88,0,1961/03/23,Overcast
1961-03-23T23:00Z,4.4,13.3,8.78,65.25,0,,2.75,606,1961/03/24,Clear
1961-03-24T23:00Z,3.8,12.6,7.45,69.38,0,,4.63,402,1961/03/25,Partially cloudy
1961-03-25T23:00Z,-0.2,14.5,7.86,68.75,0,,4.38,450,1961/03/26,Partially cloudy
1961-03-26T23:00Z,1.4,8.1,5.57,75.04,0,,6.13,192,1961/03/27,Partially cloudy
1961-03-27T23:00Z,-1.4,6.8,3.05,66.79,0,,5.25,474,1961/03/28,Partially cloudy
1961-03-28T23:00Z,3.6,9.1,6.52,63.04,0,,7.25,84,1961/03/29,Overcast
1961-03-29T23:00Z,6.7,10.1,8.25,83.96,0,,7.88,0,1961/03/30,Overcast
1961-03-30T23:00Z,6.7,10.2,8.51,78.25,0,,7.25,18,1961/03/31,Overcast
1961-03-31T23:00Z,5.8,12.1,9.21,82.5,0,,7.25,198,1961/04/01,Partially cloudy
1961-04-01T23:00Z,8.3,12.4,10.1,85.67,0,,7.63,90,1961/04/02,Overcast
1961-04-02T23:00Z,6.8,10.2,8.94,85.5,0,,7.25,24,1961/04/03,Overcast
1961-04-03T23:00Z,10.1,16.6,12.68,74.04,0,,7.13,96,1961/04/04,Overcast
1961-04-04T23:00Z,9.8,22.6,16.18,59.13,0,,5.63,384,1961/04/05,Partially cloudy
1961-04-05T23:00Z,9.3,23.7,17.28,55.88,0,,5.25,558,1961/04/06,Partially cloudy
1961-04-06T23:00Z,12.9,21.7,17.78,56.29,0,,5.63,264,1961/04/07,Partially cloudy
1961-04-07T23:00Z,6.8,18.9,14.2,72.5,0,,5.38,438,1961/04/08,Partially cloudy
1961-04-08T23:00Z,2.7,15,9.25,68.38,0,,2,612,1961/04/09,Clear
1961-04-09T23:00Z,5.3,19.2,12.15,71.96,0,,3.13,522,1961/04/10,Clear
1961-04-10T23:00Z,10.9,14.8,12.66,89.21,0,,7.63,60,1961/04/11,Overcast
1961-04-11T23:00Z,10.4,17.2,13.61,78.46,0,,4.63,438,1961/04/12,Partially cloudy
1961-04-12T23:00Z,7.2,22,13.84,75,0,,0.75,462,1961/04/13,Clear
1961-04-13T23:00Z,8.4,17.6,12.45,73.83,0,,3.38,402,1961/04/14,Clear
1961-04-14T23:00Z,10.1,12.4,11.11,88.58,0,,7.5,0,1961/04/15,Overcast
1961-04-15T23:00Z,7.1,17.6,12.38,67.75,0,,5,624,1961/04/16,Partially cloudy
1961-04-16T23:00Z,5.7,17,11.94,72.54,0,,4.88,468,1961/04/17,Partially cloudy
1961-04-17T23:00Z,9.2,14.6,11.23,86.04,0,,7,72,1961/04/18,Overcast
1961-04-18T23:00Z,9.3,13.2,10.92,91.83,0,,6.75,0,1961/04/19,Overcast
1961-04-19T23:00Z,6.8,16.7,11.35,84.46,0,,3.5,240,1961/04/20,Clear
1961-04-20T23:00Z,8,16.2,12.07,84.25,0,,4.88,168,1961/04/21,Partially cloudy
1961-04-21T23:00Z,7.2,18.9,13.12,81.58,0,,4.5,330,1961/04/22,Partially cloudy
1961-04-22T23:00Z,8.9,18,12.68,85.13,0,,6,234,1961/04/23,Partially cloudy
1961-04-23T23:00Z,9.9,14.1,11.64,90.71,0,,8,0,1961/04/24,Overcast
1961-04-24T23:00Z,8.1,14.8,11.29,83.17,0,,5.25,258,1961/04/25,Partially cloudy
1961-04-25T23:00Z,6.2,13.4,10.58,85.29,0,,5.63,72,1961/04/26,Overcast
1961-04-26T23:00Z,8,12.8,10.55,77.71,0,,6.25,330,1961/04/27,Partially cloudy
1961-04-27T23:00Z,4.2,15.1,10.27,72.38,0,,6.88,246,1961/04/28,Partially cloudy
1961-04-28T23:00Z,8.3,12.6,9.98,90.21,0,,7.38,54,1961/04/29,Overcast
1961-04-29T23:00Z,7,12.4,9.71,87.46,0,,7.5,30,1961/04/30,Overcast
1961-04-30T23:00Z,8.4,13,10.05,90.33,0,,7,18,1961/05/01,Overcast
1961-05-01T23:00Z,7.8,13,10.78,90.25,0,,6.88,6,1961/05/02,Overcast
1961-05-02T23:00Z,10.2,16,12.55,75.13,0,,5.13,588,1961/05/03,Partially cloudy
1961-05-03T23:00Z,10.3,17.3,13.75,87.58,0,,6.75,180,1961/05/04,Partially cloudy
1961-05-04T23:00Z,11.8,22.7,16.49,83.75,0,,6.88,294,1961/05/05,Partially cloudy
1961-05-05T23:00Z,12.5,18.6,14.76,82.08,0,,6.13,402,1961/05/06,Partially cloudy
1961-05-06T23:00Z,10.6,14,12.12,80.88,0,,5.5,258,1961/05/07,Partially cloudy
1961-05-07T23:00Z,7.6,13.2,10.48,69.67,0,,3.5,588,1961/05/08,Clear
1961-05-08T23:00Z,7.4,11.2,8.58,83.13,0,,5.5,252,1961/05/09,Partially cloudy
1961-05-09T23:00Z,6.9,11.9,8.75,75.71,0,,6.25,300,1961/05/10,Partially cloudy
1961-05-10T23:00Z,6.3,13.1,8.52,74.5,0,,6.38,378,1961/05/11,Partially cloudy
1961-05-11T23:00Z,5.1,8.9,7.56,90.88,0,,6.63,0,1961/05/12,Overcast
1961-05-12T23:00Z,8,17.7,12.5,71.08,0,,6.25,300,1961/05/13,Partially cloudy
1961-05-13T23:00Z,7.9,15.1,11.65,75.25,0,,6.63,186,1961/05/14,Partially cloudy
1961-05-14T23:00Z,4.5,16.5,10.97,68.71,0,,4.13,642,1961/05/15,Partially cloudy
1961-05-15T23:00Z,4.9,18.2,10.52,78.38,0,,3.75,318,1961/05/16,Clear
1961-05-16T23:00Z,6.4,14.4,11.21,75.63,0,,3.88,240,1961/05/17,Clear
1961-05-17T23:00Z,4,17.3,11.05,69.33,0,,3.5,444,1961/05/18,Clear
1961-05-18T23:00Z,6.6,16.9,11.61,66.42,0,,5.63,318,1961/05/19,Partially cloudy
1961-05-19T23:00Z,6.8,12.9,9.1,84.79,0,,6.88,144,1961/05/20,Partially cloudy
1961-05-20T23:00Z,6.5,11.8,8.72,79.17,0,,5.88,378,1961/05/21,Partially cloudy
1961-05-21T23:00Z,5.1,17.3,11.45,75.5,0,,5.88,402,1961/05/22,Partially cloudy
1961-05-22T23:00Z,5.3,19.5,13.2,64.75,0,,1.75,672,1961/05/23,Clear
1961-05-23T23:00Z,6.6,20.3,13.86,68.5,0,,1,708,1961/05/24,Clear
1961-05-24T23:00Z,6.6,22.9,14.89,62.63,0,,1.13,702,1961/05/25,Clear
1961-05-25T23:00Z,10,17.6,13.79,89,0,,7.13,48,1961/05/26,Overcast
1961-05-26T23:00Z,5.2,11.9,7.33,92.04,0,,7.75,0,1961/05/27,Overcast
1961-05-27T23:00Z,2,10.4,7.03,81.88,0,,6.5,138,1961/05/28,Partially cloudy
1961-05-28T23:00Z,4.9,8,6.72,90.33,0,,7.63,0,1961/05/29,Overcast
1961-05-29T23:00Z,5.9,12.2,8.54,80.96,0,,7.5,6,1961/05/30,Overcast
1961-05-30T23:00Z,4.8,20.9,12.68,71.13,0,,3.88,606,1961/05/31,Clear
1961-05-31T23:00Z,9.2,23.3,13.74,77.88,0,,6.25,366,1961/06/01,Partially cloudy
1961-06-01T23:00Z,10.1,13.6,11.51,91.13,0,,7.88,0,1961/06/02,Overcast
1961-06-02T23:00Z,10.7,12,11.28,90.67,0,,8,0,1961/06/03,Overcast
1961-06-03T23:00Z,10.1,12.9,11.69,92.5,0,,8,0,1961/06/04,Overcast
1961-06-04T23:00Z,12.4,18.5,14.6,91.04,0,,7.13,90,1961/06/05,Overcast
1961-06-05T23:00Z,12.3,21.3,15.9,85.33,0,,4.63,174,1961/06/06,Partially cloudy
1961-06-06T23:00Z,14.2,21.1,15.73,89.88,0,,8,84,1961/06/07,Overcast
1961-06-07T23:00Z,14.2,21.5,17.17,77.25,0,,6,390,1961/06/08,Partially cloudy
1961-06-08T23:00Z,12.6,22.2,15.81,84.21,0,,7,240,1961/06/09,Partially cloudy
1961-06-09T23:00Z,11.4,14.7,12.54,83,0,,8,0,1961/06/10,Overcast
1961-06-10T23:00Z,11,18.2,14.25,76.79,0,,7.38,36,1961/06/11,Overcast
1961-06-11T23:00Z,10.3,17.1,13.67,76.46,0,,5.25,462,1961/06/12,Partially cloudy
1961-06-12T23:00Z,11.2,17.3,13.15,87.88,0,,7.5,240,1961/06/13,Partially cloudy
1961-06-13T23:00Z,10.3,15.8,13.07,78.67,0,,5.5,216,1961/06/14,Partially cloudy
1961-06-14T23:00Z,6.9,19.7,13.33,71.08,0,,1.63,570,1961/06/15,Clear
1961-06-15T23:00Z,7.1,21,14.52,68.58,0,,2.63,792,1961/06/16,Clear
1961-06-16T23:00Z,8.7,24.4,17.55,63.63,0,,0.88,894,1961/06/17,Clear
1961-06-17T23:00Z,12.6,26.7,20.58,67.29,0,,1.13,864,1961/06/18,Clear
1961-06-18T23:00Z,13.9,22.4,18,72.5,0,,4.38,288,1961/06/19,Partially cloudy
1961-06-19T23:00Z,9.3,22.2,16.74,63.21,0,,0.88,816,1961/06/20,Clear
1961-06-20T23:00Z,10.9,22.9,16.9,65.83,0,,2.5,624,1961/06/21,Clear
1961-06-21T23:00Z,10.7,25.6,18.27,65.54,0,,1.63,804,1961/06/22,Clear
1961-06-22T23:00Z,13,24.9,19.28,65.63,0,,2.13,876,1961/06/23,Clear
1961-06-23T23:00Z,12.7,27.6,20.47,64.29,0,,1.38,912,1961/06/24,Clear
1961-06-24T23:00Z,13,29.7,22.33,65.29,0,,2,774,1961/06/25,Clear
1961-06-25T23:00Z,17.6,28.6,21.92,80.58,0,,5,564,1961/06/26,Partially cloudy
1961-06-26T23:00Z,12.9,23.8,17.98,83.88,0,,6.75,222,1961/06/27,Partially cloudy
1961-06-27T23:00Z,9.9,19.1,14.7,66.46,0,,3.75,732,1961/06/28,Clear
1961-06-28T23:00Z,8.2,22.7,16.64,69.38,0,,0.75,756,1961/06/29,Clear
1961-06-29T23:00Z,11,26,19.65,64.25,0,,0,858,1961/06/30,Clear
1961-06-30T23:00Z,12.7,29,21.88,65.79,0,,0,864,1961/07/01,Clear
1961-07-01T23:00Z,14.7,30.9,23.35,59.21,0,,0.5,888,1961/07/02,Clear
1961-07-02T23:00Z,16.4,31,22.93,71.79,0,,4.63,510,1961/07/03,Partially cloudy
1961-07-03T23:00Z,11.8,20.1,16.25,80.5,0,,6.38,204,1961/07/04,Partially cloudy
1961-07-04T23:00Z,8.7,16.1,11.25,81.79,0,,6,366,1961/07/05,Partially cloudy
1961-07-05T23:00Z,7,15.5,11.65,75.33,0,,4.38,264,1961/07/06,Partially cloudy
1961-07-06T23:00Z,6.1,20.6,13.91,64.08,0,,3.38,588,1961/07/07,Clear
1961-07-07T23:00Z,8.4,22.2,15.5,71.13,0,,4.63,456,1961/07/08,Partially cloudy
1961-07-08T23:00Z,12.6,19,15.6,75.04,0,,6.63,348,1961/07/09,Partially cloudy
1961-07-09T23:00Z,13.3,19.8,16.23,82.38,0,,7.25,54,1961/07/10,Overcast
1961-07-10T23:00Z,12.3,25.2,19.52,71.71,0,,5.25,732,1961/07/11,Partially cloudy
1961-07-11T23:00Z,14.3,27.6,20.96,68.58,0,,3.63,804,1961/07/12,Clear
1961-07-12T23:00Z,10.9,20.2,15.55,79.5,0,,6.75,300,1961/07/13,Partially cloudy
1961-07-13T23:00Z,9.8,17.3,14,83.29,0,,6.38,162,1961/07/14,Partially cloudy
1961-07-14T23:00Z,12.6,18.8,15.7,68.33,0,,4.5,606,1961/07/15,Partially cloudy
1961-07-15T23:00Z,10.9,17.9,14.03,77.33,0,,5.5,264,1961/07/16,Partially cloudy
1961-07-16T23:00Z,10.8,17.9,13.54,84.58,0,,6.63,276,1961/07/17,Partially cloudy
1961-07-17T23:00Z,11.9,17.2,13.62,89.13,0,,7,102,1961/07/18,Overcast
1961-07-18T23:00Z,10.5,18.2,14.43,80.75,0,,5.75,282,1961/07/19,Partially cloudy
1961-07-19T23:00Z,10.8,15.5,13.58,82.71,0,,6.5,138,1961/07/20,Partially cloudy
1961-07-20T23:00Z,13,18.8,15.37,76.67,0,,6.25,96,1961/07/21,Overcast
1961-07-21T23:00Z,12,16.1,13.74,82.71,0,,5.63,114,1961/07/22,Overcast
1961-07-22T23:00Z,11.7,18.3,14.68,77.5,0,,5.75,240,1961/07/23,Partially cloudy
1961-07-23T23:00Z,10.5,20.4,14.87,72.67,0,,4.88,480,1961/07/24,Partially cloudy
1961-07-24T23:00Z,8.9,22,15.57,68.08,0,,2.88,726,1961/07/25,Clear
1961-07-25T23:00Z,9.2,25.3,18.3,64.38,0,,1.25,774,1961/07/26,Clear
1961-07-26T23:00Z,14.5,20.2,17.08,81.67,0,,7.25,0,1961/07/27,Overcast
